STOP_NAME,longitude,latitude
60-Roslyn St/Burwood Hwy (Burwood),145.10209478636153,-37.85043087234289
60-Millicent St/Burwood Hwy (Burwood),145.1021610264004,-37.85049486233829
61-Presbyterian Ladies College/Burwood Hwy (Burwood),145.10548202433748,-37.84995387171151
61-Presbyterian Ladies College/Burwood Hwy (Burwood),145.10572106424246,-37.84996683167166
62-Elgar Rd/Burwood Hwy (Burwood),145.10870978266132,-37.8494919011366
62-Elgar Rd/Burwood Hwy (Burwood),145.10844698281582,-37.84957785118496
63-Deakin University/Burwood Hwy (Burwood),145.11524378034974,-37.84997583014708
63-Deakin University/Burwood Hwy (Burwood),145.11541298049806,-37.85006790019162
64-Station St/Burwood Hwy (Burwood),145.11940106383707,-37.85053788125397
64-Station St/Burwood Hwy (Burwood),145.12059302481168,-37.850592871572324
65-Starling St/Burwood Hwy (Burwood),145.12598690867662,-37.85124690301708
65-Starling St/Burwood Hwy (Burwood),145.126324948834,-37.85135085310828
66-Middleborough Rd/Burwood Hwy (Burwood),145.13184302947488,-37.85200686433855
66-Middleborough Rd/Burwood Hwy (Burwood),145.1332178684977,-37.852009834516
67-Old Burwood Rd/Burwood Hwy (Burwood East),145.13814194534336,-37.851465875146495
67-Old Burwood Rd/Burwood Hwy (Burwood East),145.13830106522113,-37.851468845167076
68-Benwerrin Reserve/Burwood Hwy (Burwood East),145.141885942562,-37.85127282562831
68-Benwerrin Reserve/Burwood Hwy (Burwood East),145.14204290241608,-37.85136588564937
69-Keats St/Burwood Hwy (Burwood East),145.14624806094298,-37.85183784573367
69-Highview Gr/Burwood Hwy (Burwood East),145.14634778099736,-37.85192883570779
70-Blackburn Rd/Burwood Hwy (Burwood East),145.15112786371145,-37.85256288446703
70-Blackburn Rd/Burwood Hwy (Burwood East),145.15285298464076,-37.85268087400642
71-Sevenoaks Rd/Burwood Hwy (Burwood East),145.15854674689365,-37.85360787229444
71-Sevenoaks Rd/Burwood Hwy (Burwood East),145.15899098714712,-37.85357889217882
72-Lakeside Dr/Burwood Hwy (Burwood East),145.16464298458223,-37.85435190121087
72-Lakeside Dr/Burwood Hwy (Burwood East),145.1660739838857,-37.85440086105767
73-Springvale Rd/Burwood Hwy (Burwood East),145.16820194272205,-37.85474988079892
73-Springvale Rd/Burwood Hwy (Vermont South),145.17016394181124,-37.85492484059839
74-Stanley Rd/Burwood Hwy (Vermont South),145.1749800198121,-37.855530900159415
74-Stanley Rd/Burwood Hwy (Vermont South),145.17460381995,-37.855542870189176
75-Vermont South Shopping Centre/Burwood Hwy (Vermont South),145.1819359468404,-37.856431888814186
36-Rogers St/Sydney Rd (Coburg),144.96606198748694,-37.7358268250865
51-Bradshaw St/Keilor Rd (Essendon),144.89583502139942,-37.738585859969376
1-Spencer St/Flinders St (Melbourne City),144.95585887275456,-37.820820850415245
1-Spencer St/Flinders St (Melbourne City),144.95538691161954,-37.82103784040091
2-Melbourne Aquarium/Flinders St (Melbourne City),144.95782699743205,-37.820296870481336
2-Melbourne Aquarium/Flinders St (Melbourne City),144.95821903845993,-37.82009581048546
29-Moore St/Sydney Rd (Coburg),144.96442109932258,-37.75348887587645
20-Barkly Square/Sydney Rd (Brunswick),144.96093488388087,-37.77464283631684
35-Carlisle St/St Kilda Rd (St Kilda),144.98664211140087,-37.86731188572096
40-Camberwell Junction/Camberwell Rd (Camberwell),145.05693497827153,-37.83158081511489
21-Church St/Victoria St (Richmond),145.0008030596298,-37.810634834742395
15-Smith St/Victoria Pde (Fitzroy),144.98291394664514,-37.80890584350484
131-St Kilda Rd/Fitzroy St (St Kilda),144.9822069160475,-37.85695288452347
131-St Kilda Rd/Fitzroy St (St Kilda),144.98233687589627,-37.85678386444949
132-Princes St/Fitzroy St (St Kilda),144.98057899904634,-37.85791687513951
132-Princes St/Fitzroy St (St Kilda),144.9801999198646,-37.85803585525703
7-Exhibition St/Collins St (Melbourne City),144.97071788431055,-37.81420180085029
7-Exhibition St/Collins St (Melbourne City),144.97051988503705,-37.81436983082785
52-Treadwell Rd/Keilor Rd (Niddrie),144.8923559896611,-37.737217859774624
49-Tooronga Rd/Wattletree Rd (Malvern East),145.04028390364803,-37.86397181116654
48-Wests Rd/Cordite Ave (Maribyrnong),144.882431129749,-37.769301871074866
22-Scotchmer St/St Georges Rd (Fitzroy North),144.98403284292812,-37.78320480884359
23-Hawthorn Bridge/Bridge Rd (Hawthorn),145.01637700706127,-37.81993687501553
23-Hawthorn Bridge/Bridge Rd (Hawthorn),145.0162268874463,-37.8200058149117
116-City Rd/Kings Way (Southbank),144.96080887812656,-37.82628682118339
7A-William Barak Bridge/Melbourne Park (Melbourne City),144.9762100324274,-37.818153881708646
7A-William Barak Bridge/Melbourne Park (Melbourne City),144.97583095333817,-37.81830985167484
39-Mercy College/Sydney Rd (Coburg North),144.96375907284946,-37.7304258335094
41-Armadale St/Wattletree Rd (Armadale),145.01780188074596,-37.86092881735747
128-Dorcas St/Clarendon St (South Melbourne),144.9605410396978,-37.83313987148043
129-Park St/Clarendon St (South Melbourne),144.9615908046819,-37.83542083160419
42-Kooyong Rd/Wattletree Rd (Armadale),145.01962492110215,-37.861175867611074
63-Maroona Rd/Glenhuntly Rd (Carnegie),145.0472610311656,-37.88992484008093
64-Mernda Ave/Glenhuntly Rd (Carnegie),145.0494930346815,-37.890223820093375
65-Mimosa Rd/Glenhuntly Rd (Carnegie),145.05175995845875,-37.89050381013031
66-Truganini Rd/Glenhuntly Rd (Carnegie),145.05407188227915,-37.890767870178216
67-Centre Rd/Truganini Rd (Carnegie),145.05450100544422,-37.892640860467935
64-Baker St/Church St (Richmond),145.00043010016304,-37.81224088475512
63-Kent St/Church St (Richmond),145.00004490034675,-37.81431682476324
62-Highett St/Church St (Richmond),144.9997788609007,-37.815735854641645
61-Bridge Rd/Church St (Richmond),144.9992979031992,-37.81841281416069
60-Abinger St/Church St (Richmond),144.99896310498593,-37.82030884380279
59-St Ignatius Church/Church St (Richmond),144.9987201064065,-37.8217288635246
58-Gipps St/Church St (Richmond),144.9983601085237,-37.82371381312793
57-Swan St/Church St (Richmond),144.99803791059207,-37.82553784274903
56-East Richmond Railway Station/Church St (Richmond),144.99784891187952,-37.82662486251702
55-Gibbons St/Church St (Richmond),144.99746191454355,-37.82875480205271
54-Balmain St/Church St (Richmond),144.99697303705423,-37.83045886189187
53-Howard St/Church St (Richmond),144.99661412038438,-37.83281380232196
51-Malcolm St/Chapel St (South Yarra),144.99604784645916,-37.83693085300207
50-Toorak Rd/Chapel St (South Yarra),144.9957900900457,-37.83933286336339
49-Arthur St/Chapel St (South Yarra),144.99497901532027,-37.84201387369656
48-Wilson St/Chapel St (South Yarra),144.99490089741707,-37.843625863894864
47-Malvern Rd/Chapel St (South Yarra),144.99426081198024,-37.84668784373153
46-Chatham St/Chapel St (Prahran),144.99392708340557,-37.848934873461516
45-High St/Chapel St (Prahran),144.9935001133743,-37.85171182320064
44-Duke St/Chapel St (Prahran),144.99305190577817,-37.85397586305463
43-Windsor Railway Station/Chapel St (Prahran),144.99265301906678,-37.8561138129797
42-Dandenong Rd/Chapel St (Prahran),144.99242477520463,-37.857406842961495
41-St Michaels Grammar School/Chapel St (St Kilda East),144.99208708963576,-37.859365872971786
40-Alma Rd/Chapel St (St Kilda East),144.99173789160218,-37.86136081349012
39-Argyle St/Chapel St (St Kilda East),144.99140093656388,-37.8633108441754
38-Inkerman St/Chapel St (St Kilda East),144.99104310116456,-37.86518788480561
36-St Kilda Town Hall/Carlisle St (St Kilda),144.98876611002953,-37.86821287580853
37-Carlisle St/Chapel St (St Kilda),144.9904829479971,-37.86819685573991
35-Brighton Rd/Carlisle St (St Kilda),144.98767891109082,-37.86806788581817
34-Mitchell St/Carlisle St (St Kilda),144.98397487515652,-37.86758080591551
36-Canterbury Rd/Malvern Rd (Toorak),145.00932677621887,-37.84893487598499
35-Lorne Rd/Malvern Rd (Toorak),145.00649502233682,-37.848580815521736
34-Williams Rd/Malvern Rd (Toorak),145.00341486944308,-37.84817680503973
33-Hobson St/Malvern Rd (South Yarra),145.00116091496193,-37.84786783470246
32-Bendigo St/Malvern Rd (Prahran),144.99804800300583,-37.84743682425817
31-Chapel St/Malvern Rd (Prahran),144.99422085106792,-37.84692085369997
30-Prahran Market/Commercial Rd (Prahran),144.99243093036551,-37.8466928833436
29-Porter St/Commercial Rd (Prahran),144.99071984941534,-37.84650082297656
28-Braille Library/Commercial Rd (Prahran),144.98756192736695,-37.8460598222263
27-Punt Rd/Commercial Rd (Prahran),144.98516108526442,-37.845756881597126
26-Alfred Hospital/Commercial Rd (Prahran),144.98231888229648,-37.845347830769526
33-Barkly St/Carlisle St (St Kilda),144.98139295839138,-37.86723988604073
32-Havelock St/Carlisle St (St Kilda),144.9785910763703,-37.86702883569703
13-Curzon St/Queensberry St (North Melbourne),144.94795005304002,-37.80281284001121
12-North Melbourne Town Hall/Queensberry St (North Melbourne),144.94941093187134,-37.80297385004501
14-Royal Melbourne Hospital/Flemington Rd (Parkville),144.95489192715306,-37.799464839439054
16-Harker St/Flemington Rd (Parkville),144.95105794128497,-37.79640582995375
19-Royal Childrens Hospital/Flemington Rd (North Melbourne),144.9483691073288,-37.79426887006259
22-Flemington Bridge Station/Flemington Rd (North Melbourne),144.9409379957183,-37.788262810031796
23-Flemington Community Centre/Mt Alexander Rd (Flemington),144.93906095900275,-37.78591381000841
24-Mooltan St/Mt Alexander Rd (Flemington),144.93700499766592,-37.783922829593976
25-Mount Alexander College/Mt Alexander Rd (Flemington),144.9339471510979,-37.782426848406224
26-Wellington St/Mt Alexander Rd (Flemington),144.93263206521254,-37.781106817316484
27-Essendon Tram Depot/Mt Alexander Rd (Ascot Vale),144.93122589912707,-37.77942381625624
28-Middle St/Mt Alexander Rd (Ascot Vale),144.9298388134765,-37.777443815358005
29-Warrick St/Mt Alexander Rd (Ascot Vale),144.92854100906246,-37.7755287947251
30-Ormond Rd/Mt Alexander Rd (Moonee Ponds),144.92691380407894,-37.77241785420783
31-Montgomery St/Mt Alexander Rd (Moonee Ponds),144.9262388020402,-37.770585814116984
32-Moonee Ponds Junction/Pascoe Vale Rd (Moonee Ponds),144.92492192273767,-37.76692182384375
34-Moonee Valley Civic Centre/Pascoe Vale Rd (Moonee Ponds),144.9254608430382,-37.764299853570584
35-Queens Park/Pascoe Vale Rd (Moonee Ponds),144.92581688299845,-37.76251281335519
36-Salisbury St/Pascoe Vale Rd (Moonee Ponds),144.92629208267553,-37.75972686298609
38-Pascoe Vale Rd/Fletcher St (Essendon),144.92582300431465,-37.75579881267678
39-Hoddle St/Fletcher St (Essendon),144.9227680521064,-37.755456813457
40-Nicholson St/Fletcher St (Essendon),144.9202109788994,-37.75515882414059
41-Fletcher St/Napier St (Essendon),144.9176070928439,-37.754914833844886
8-Richmond Station/Swan St (Richmond),144.98906311244002,-37.82466385296704
9-Lennox St/Swan St (Richmond),144.9934900327593,-37.82522680324673
10-Swan Street Shopping Centre/Swan St (Richmond),144.99606079214746,-37.82551381310759
11-Church St/Swan St (Richmond),144.99809983075542,-37.82574682268746
12-Coppin St/Swan St (Richmond),145.00258578734113,-37.82624587179992
13-Edinburgh St/Swan St (Burnley),145.00490778538924,-37.826492831360405
14-Burnley St/Swan St (Burnley),145.00736586319587,-37.82677786090439
15-Stawell St/Swan St (Burnley),145.00979010089594,-37.82703481047162
16-Park Gr/Swan St (Burnley),145.01178377775668,-37.827248831214206
17-Madden Gr/Swan St (Burnley),145.0165170501595,-37.82745484330438
18-Yarra Bvd/Swan St (Burnley),145.0195597646627,-37.826649884904626
29-Power St/Riversdale Rd (Hawthorn),145.0254489974161,-37.827379877349586
30-Through St/Riversdale Rd (Hawthorn),145.02907384703295,-37.828197888807246
31-Fordholm Rd/Riversdale Rd (Hawthorn),145.0316338137531,-37.82849281997543
32-Glenferrie Rd/Riversdale Rd (Hawthorn),145.03447710155683,-37.828828881299806
33-Berkeley St/Riversdale Rd (Hawthorn),145.03726386949134,-37.82914586263057
125-Port Junction/79 Whiteman St (Southbank),144.95621383063565,-37.82606281071356
22-Dorcas St/Eastern Rd (South Melbourne),144.96519188296776,-37.83215788206463
23-Moray St/Park St (South Melbourne),144.96435488573604,-37.83449482196509
24-Clarendon St/Park St (South Melbourne),144.96195008464514,-37.8352098716514
25-Cecil St/Park St (South Melbourne),144.95857184338698,-37.836124811215456
26-Ferrars St/Park St (South Melbourne),144.95697884310792,-37.83662881101138
27-Montague St/Park St (South Melbourne),144.95447180268064,-37.83731587069269
28-Bridport St/Montague St (Albert Park),144.95572713025658,-37.84040980084853
29-Bridport St/Victoria Ave (Albert Park),144.95337309212746,-37.84171183055717
30-Richardson St/Victoria Ave (Albert Park),144.9516908165393,-37.84377382035418
31-Graham St/Victoria Ave (Albert Park),144.95002185810466,-37.84575382028184
124-Walsh St/Toorak Rd (South Yarra),144.98454188301974,-37.83801481165125
125-Punt Rd/Toorak Rd (South Yarra),144.98627492425402,-37.83819688189674
126-Myrtle St/Toorak Rd (South Yarra),144.98935508667202,-37.838610882364506
127-South Yarra Railway Station/Toorak Rd (South Yarra),144.9920950490234,-37.83897286281939
128-Chapel St/Toorak Rd (South Yarra),144.99543693082958,-37.839362833356766
129-Tivoli Rd/Toorak Rd (South Yarra),144.99849404479147,-37.83975784353043
130-Hawksburn Rd/Toorak Rd (South Yarra),145.00199395759947,-37.84019587377752
131-Williams Rd/Toorak Rd (South Yarra),145.00458811207955,-37.84050088398936
132-Toorak Village/Toorak Rd (Toorak),145.00834794382573,-37.84095187434876
133-Grange Rd/Toorak Rd (Toorak),145.01059109988122,-37.841214854783445
134-Orrong Rd/Toorak Rd (Toorak),145.0137400188949,-37.84160185618329
135-Woorigoleen Rd/Toorak Rd (Toorak),145.0175470179615,-37.842026837856935
136-Irving Rd/Toorak Rd (Toorak),145.01996009752207,-37.842300888918636
137-Kooyong Rd/Toorak Rd (Toorak),145.02282497720614,-37.842673850196746
138-Moonga Rd/Toorak Rd (Toorak),145.02669893397842,-37.84315382116409
139-Glenferrie Rd/Toorak Rd (Toorak),145.02999400721598,-37.84360481108499
112-Lygon St/Elgin St (Carlton),144.96636078168268,-37.79701386890124
113-Lytton St/Lygon St (Carlton),144.96813306369955,-37.794124869492265
114-Princes St/Lygon St (Carlton North),144.96847182415894,-37.79211183958577
115-Melbourne Cemetery/Lygon St (Carlton North),144.96895782482738,-37.78927179963876
116-Fenwick St/Lygon St (Carlton North),144.96931098532266,-37.78718784961786
117-Richardson St/Lygon St (Carlton North),144.9698279469339,-37.78406979918954
118-Pigdon St/Lygon St (Carlton North),144.97023798982718,-37.7815258582243
119-Park St/Lygon St (Carlton North),144.9704989916124,-37.779872827606745
120-Brunswick Rd/Lygon St (Brunswick),144.97078591345132,-37.77810180695257
121-Weston St/Lygon St (Brunswick East),144.97112791593926,-37.77553986602404
122-Glenlyon Rd/Lygon St (Brunswick East),144.9716200387143,-37.77250182494038
123-Albert St/Lygon St (Brunswick East),144.97211792033238,-37.769635864110185
124-Victoria St/Lygon St (Brunswick East),144.97242211812855,-37.76806383432548
125-Blyth St/Lygon St (Brunswick East),144.97272811584546,-37.76642880454905
126-Stewart St/Lygon St (Brunswick East),144.97309279286188,-37.76428185484201
127-Albion St/Holmes St (Brunswick East),144.9740669495146,-37.76187381517169
128-Mitchell St/Holmes St (Brunswick East),144.97452486591683,-37.75925085552789
129-Moreland Rd/Nicholson St (Coburg),144.9749849422025,-37.75652781589689
129-Moreland Rd/Holmes St (Brunswick),144.97463178223813,-37.75655787589236
130-Barrow St/Moreland Rd (Coburg),144.96998094144752,-37.756044875956405
131-De Carle St/Moreland Rd (Coburg),144.966360060811,-37.75564986600667
132-Sydney Rd/Moreland Rd (Coburg),144.963859858795,-37.75532685560983
133-Moreland Station/Cameron St (Coburg),144.96212501640127,-37.755278794945326
130-The Avenue/Nicholson St (Coburg),144.97619490175103,-37.753358825948084
131-Rennie St/Nicholson St (Coburg),144.97668486404947,-37.75120386572183
132-Crozier St/Nicholson St (Coburg),144.97699590607704,-37.749379835520166
133-Harding St/Nicholson St (Coburg),144.97752906999014,-37.74604587512695
134-Merribell Ave/Nicholson St (Coburg),144.97789303216138,-37.74435783490579
135-Bell St/Nicholson St (Coburg),144.9781378341062,-37.74284781470732
125A-Southbank Tram Depot/Light Rail (South Melbourne),144.9539940664451,-37.827439810543424
126-Montague St/Light Rail (South Melbourne),144.94847490085863,-37.83022683990056
127-North Port Station/Light Rail (Port Melbourne),144.94349610284732,-37.833194859419386
128-Graham St/Light Rail (Port Melbourne),144.93719609403024,-37.83704082919028
13-Lansdowne St/Victoria Pde (Fitzroy),144.97834986867008,-37.808421822530875
42-Grice Cres/Mt Alexander Rd (Essendon),144.91589996690522,-37.75264980307013
16-Wellington St/Victoria Pde (Collingwood),144.9861420665272,-37.80925783417655
18-Hoddle St/Victoria Pde (Collingwood),144.99064998630996,-37.80971386515039
19-North Richmond Railway Station/Victoria St (Abbotsford),144.99296802653384,-37.8096808356682
20-Lennox St/Victoria St (Abbotsford),144.99576594536512,-37.809980805948584
21-Church St/Victoria St (Abbotsford),145.0005229798825,-37.81047688481733
22-McKay St/Victoria St (Richmond),145.00404701666986,-37.810815823949504
23-Flockhart St/Victoria St (Abbotsford),145.00687877460905,-37.81109788323271
24-Burnley St/Victoria St (Richmond),145.0103909324488,-37.81142782265427
25-River Bvd/Victoria St (Richmond),145.0132450093788,-37.81175488437018
27-Findon Cres/Barkers Rd (Kew),145.02062607725705,-37.81269988896347
29-High St/Barkers Rd (Kew),145.0231849516031,-37.81301282061184
31-Stevenson St/High St (Kew),145.02616683826136,-37.81021481166866
32-Kew Junction/High St (Kew),145.02858892502033,-37.80757889162876
33-Kew Shopping Centre/High St (Kew),145.03051780475292,-37.80680084171242
34-QPO/Cotham Rd (Kew),145.03166296283234,-37.80687383186395
35-Charles St/Cotham Rd (Kew),145.03530903651497,-37.807294852426224
36-Glenferrie Rd/Cotham Rd (Kew),145.0379129123229,-37.80760886286841
37-Belmont Ave/Cotham Rd (Kew),145.04231894914193,-37.808105843490495
38-Marshall Ave/Cotham Rd (Kew),145.0458408294697,-37.808515883855996
39-Florence Ave/Cotham Rd (Kew),145.0492827902796,-37.808923854190816
40-St George's Hospital/Cotham Rd (Kew),145.0529169916748,-37.80936287451975
41-Kew Traffic School/Cotham Rd (Kew),145.05767403596371,-37.80991889473145
42-Burke Rd/Cotham Rd (Kew),145.0605039991363,-37.81026287477268
43-Deepdene Shopping Centre/Whitehorse Rd (Balwyn),145.0647278833214,-37.8107738948294
44-Deepdene Park/Whitehorse Rd (Balwyn),145.06853308653737,-37.811223894873606
45-Hardwicke St/Whitehorse Rd (Balwyn),145.071386087176,-37.81157786514057
46-Balwyn Cinema/Whitehorse Rd (Balwyn),145.07579104563817,-37.81209986593235
47-Balwyn Rd/Whitehorse Rd (Balwyn),145.08119284352628,-37.81275587691564
48-Balwyn Shopping Centre/Whitehorse Rd (Balwyn),145.0836278825038,-37.81304783736088
49-Northcote Ave/Whitehorse Rd (Balwyn),145.08776104846518,-37.81353887776024
50-Wharton St/Whitehorse Rd (Surrey Hills),145.09169081811118,-37.81401686791819
51-Narrak Rd/Whitehorse Rd (Balwyn),145.0947929459821,-37.81439189799722
53-Union Rd/Whitehorse Rd (Balwyn),145.09925479769552,-37.8149328880411
54-Inglisby Rd/Whitehorse Rd (Mont Albert),145.10312910657467,-37.81539188889871
55-Hood St/Whitehorse Rd (Mont Albert),145.10945896185626,-37.81615086043901
56-Elgar Rd/Whitehorse Rd (Box Hill),145.1155980221331,-37.81689786157478
57-Nelson Rd/Whitehorse Rd (Box Hill),145.1198669019432,-37.817443891618126
61-Elgar Rd/Riversdale Rd (Surrey Hills),145.11037802914066,-37.837595879666225
60-Ferndale St/Riversdale Rd (Surrey Hills),145.10666391041107,-37.83707685007557
59-Alandale St/Riversdale Rd (Surrey Hills),145.1046468310653,-37.83684582030559
58-Wattle Park/Riversdale Rd (Surrey Hills),145.1021898319509,-37.83651786058003
57-Glendale St/Riversdale Rd (Surrey Hills),145.10031207275688,-37.83619089077995
56-Warrigal Rd/Riversdale Rd (Surrey Hills),145.09805883308567,-37.835883900695876
55-Union Rd/Riversdale Rd (Surrey Hills),145.09540779330942,-37.83556188055396
54-Through Rd/Riversdale Rd (Surrey Hills),145.09319775344073,-37.83532788045032
53-Essex Rd/Riversdale Rd (Surrey Hills),145.09095495358886,-37.835074890354264
52-Lockhart St/Riversdale Rd (Camberwell),145.08814587378794,-37.834740900248526
51-Highfield Rd/Riversdale Rd (Canterbury),145.08485979407985,-37.83435390005326
50-Wattle Valley Rd/Riversdale Rd (Canterbury),145.08120795593584,-37.834105857607035
49-Glyndon Rd/Riversdale Rd (Camberwell),145.07933883690635,-37.83387689635548
48-Cooloongatta Rd/Riversdale Rd (Camberwell),145.07710683794073,-37.833641814860684
47-Willow Gr/Riversdale Rd (Canterbury),145.07240487982082,-37.83309686171184
46-Spencer Rd/Riversdale Rd (Canterbury),145.06931392152555,-37.83268484036386
44-Derby St/Riversdale Rd (Camberwell),145.06589176611746,-37.832322861654966
43-Trafalgar Rd/Riversdale Rd (Camberwell),145.06351288933243,-37.83204881256717
42-Fermanagh Rd/Riversdale Rd (Camberwell),145.0602048538342,-37.83167081385474
41-Camberwell Market/517 Riversdale Rd (Camberwell),145.05763301735652,-37.831393884869335
40-Camberwell Junction/Riversdale Rd (Hawthorn East),145.05643205900978,-37.83125681534849
39-Camberwell Tram Depot/Riversdale Rd (Hawthorn East),145.05431382167032,-37.831014895826016
38-Hastings Rd/Riversdale Rd (Hawthorn East),145.0513459849445,-37.83067685542675
37-Tooronga Rd/Riversdale Rd (Hawthorn East),145.04764194975706,-37.830245844952
36-Auburn Rd/Riversdale Rd (Hawthorn East),145.04350807463152,-37.829762814425955
35-Robinson Rd/Riversdale Rd (Hawthorn),145.04156011607282,-37.82952386417802
34-Kooyongkoot Rd/Riversdale Rd (Hawthorn),145.03847887261006,-37.829165843240155
33-Berkeley St/Riversdale Rd (Hawthorn),145.03680306769462,-37.82895785243558
32-Glenferrie Rd/Riversdale Rd (Hawthorn),145.03395977968728,-37.8286218810924
31-Fordholm Rd/Riversdale Rd (Hawthorn),145.0315128530804,-37.82833783996001
30-Through St/Riversdale Rd (Hawthorn),145.02908896679222,-37.828062888858604
29-Power St/Riversdale Rd (Hawthorn),145.02571503833175,-37.82760982738857
18-Yarra Bvd/Swan St (Burnley),145.02062284265813,-37.82640688547269
17-Madden Gr/Swan St (Burnley),145.01685184951467,-37.82723488350825
16-Park Gr/Swan St (Burnley),145.012285976939,-37.82718484145154
15-Stawell St/Swan St (Richmond),145.00961298108953,-37.826887840518765
14-Burnley St/Swan St (Richmond),145.00688310362165,-37.82657986101445
13-Edinburgh St/Swan St (Richmond),145.0051158651681,-37.82637880134478
12-Coppin St/Swan St (Richmond),145.00235106745507,-37.82608882187121
11-Church St/Swan St (Richmond),144.99778591085618,-37.82559688277946
10-Swan Street Shopping Centre/Swan St (Richmond),144.9959059920882,-37.82536684317404
9-Lennox St/Swan St (Richmond),144.99328987258062,-37.8250788432657
8-Richmond Station/Swan St (Cremorne),144.9884421123039,-37.82451886293063
43-Brewster St/Mt Alexander Rd (Essendon),144.9142320823646,-37.750213862333695
44-Thorn St/Mt Alexander Rd (Essendon),144.91276003954238,-37.748087791752035
45-Glass St/Mt Alexander Rd (Essendon),144.91163611812598,-37.746472831349095
47-Mt Alexander Rd/Keilor Rd (Essendon),144.9089497963955,-37.743938790752374
48-Service St/Keilor Rd (Essendon North),144.90577387525508,-37.742674830458334
49-Essendon North PS/Keilor Rd (Essendon North),144.90289100196753,-37.74148782025558
50-Cooper St/Keilor Rd (Essendon North),144.8993568940872,-37.74001884008777
53-Keilor Rd/Matthews Ave (Niddrie),144.88937087319735,-37.735244789451315
54-Fullarton Rd/Matthews Ave (Niddrie),144.88983887087005,-37.732341839058456
55-Cameron St/Matthews Ave (Airport West),144.89026006758948,-37.72989878874958
56-Earl St/Matthews Ave (Airport West),144.89067406284758,-37.72731083844745
57-Hawker St/Matthews Ave (Airport West),144.89139585483215,-37.72305185847152
58-Marshall Rd/Matthews Ave (Airport West),144.89208488829257,-37.71835979909164
59-Airport West/Matthews Ave (Airport West),144.89056784619248,-37.71382685956854
1-Melbourne University/Swanston St (Carlton),144.96419790234128,-37.7992918583038
3-Lincoln Square/Swanston St (Carlton),144.96369282892846,-37.802356808572874
4-Queensberry St/Swanston St (Carlton),144.96311395674573,-37.8056808690273
7-RMIT University/Swanston St (Melbourne City),144.96329612179485,-37.808125809304684
8-Melbourne Central Station/Swanston St (Melbourne City),144.96428000760574,-37.81036887953368
10-Bourke Street Mall/Swanston St (Melbourne City),144.9655878947392,-37.813185879977816
11-City Square/Swanston St (Melbourne City),144.9670228540228,-37.81636486054636
13-Federation Square/Swanston St (Melbourne City),144.96798800984297,-37.81846285088227
14-Arts Precinct/St Kilda Rd (Southbank),144.96951980473787,-37.82183281134721
17-Grant St-Police Memorial/St Kilda Rd (Southbank),144.97047884244031,-37.82415580161064
19-Shrine of Remembrance/St Kilda Rd (Melbourne City),144.97137488050973,-37.828785852008046
20-Park Street/St Kilda Rd (Melbourne City),144.97139108144668,-37.83150781200155
22-Toorak Rd/St Kilda Rd (Melbourne City),144.97535396269265,-37.83574780153835
23-Arthur St/St Kilda Rd (Melbourne City),144.97657580285218,-37.83884182114049
24-Leopold St/St Kilda Rd (South Melbourne),144.97741100255195,-37.841145820808315
25-Commercial Rd/St Kilda Rd (South Melbourne),144.9786368014017,-37.844509840261914
26-Moubray St/St Kilda Rd (South Melbourne),144.97972507977073,-37.84753888106937
27-High St/St Kilda Rd (South Melbourne),144.98055991975318,-37.84985080204367
29-Union St/St Kilda Rd (St Kilda),144.98171299854246,-37.85298883323673
30-St Kilda Junction/St Kilda Rd (St Kilda),144.98253703645022,-37.85528284394863
31-Queens Way/Queens Way (St Kilda),144.98750106742682,-37.856232883622695
30-St Kilda Junction/St Kilda Rd (St Kilda),144.98235091686877,-37.85501788388078
29-Union St/St Kilda Rd (St Kilda),144.98144299893173,-37.85246980305649
27-Lorne St/St Kilda Rd (Melbourne City),144.9805469597486,-37.84990480206314
26-Beatrice St/St Kilda Rd (Melbourne City),144.97976107974335,-37.84788187120346
25-Commercial Rd/St Kilda Rd (Melbourne City),144.97834484177508,-37.84399981036221
24-Leopold St/St Kilda Rd (Melbourne City),144.9774250425931,-37.841469820769085
23-Arthur St/St Kilda Rd (Melbourne City),144.9766208029274,-37.83928480108842
13-Curzon St/Queensberry St (North Melbourne),144.94836801254942,-37.802928850019704
12-North Melbourne Town Hall/Errol St (North Melbourne),144.94954089119094,-37.80321082004837
14-Royal Melbourne Hospital/Flemington Rd (North Melbourne),144.95521088598719,-37.79981286938265
16-Harker St/Flemington Rd (North Melbourne),144.95136609995538,-37.796744859918505
19-Royal Childrens Hospital/Flemington Rd (North Melbourne),144.94806598752643,-37.79412784006252
20-Melrose St/Flemington Rd (North Melbourne),144.94346591263988,-37.79046088005051
22-Flemington Bridge Station/Flemington Rd (North Melbourne),144.9406150760312,-37.788040870029
23-Flemington Community Centre/Mt Alexander Rd (Flemington),144.93885899912345,-37.785829840006386
24-Mooltan St/Mt Alexander Rd (Flemington),144.93717887838233,-37.784204799700504
25-Mount Alexander College/Mt Alexander Rd (Travancore),144.93387515124954,-37.7825518584091
26-Wellington St/Mt Alexander Rd (Flemington),144.9326691459983,-37.78142280742452
27-Essendon Tram Depot/Mt Alexander Rd (Ascot Vale),144.93131806001776,-37.77979479637853
28-Middle St/Mt Alexander Rd (Ascot Vale),144.929775813808,-37.77768582537596
29-Warrick St/Mt Alexander Rd (Ascot Vale),144.92847908930545,-37.77573480473124
