Suburb,Month,Year,Property Type,Count,Total_Price,Median
Brighton East,Jun,2021,house,204.0,176050.0,862.9901960784314
Brighton East,Jun,2021,Other properties,79.0,43090.0,545.4430379746835
Brighton East,Jun,2022,flat,100.0,53235.0,532.35
Brighton East,Jun,2022,house,230.0,195290.0,849.0869565217391
Brighton East,Jun,2022,Other properties,88.0,64975.0,738.3522727272727
Brighton East,Mar,2000,flat,81.0,19520.0,240.98765432098764
Brighton East,Mar,2000,house,214.0,66700.0,311.68224299065423
Brighton East,Mar,2000,Other properties,57.0,12340.0,216.49122807017545
Brighton East,Mar,2001,flat,75.0,16970.0,226.26666666666668
Brighton East,Mar,2001,house,223.0,74202.0,332.74439461883406
Brighton East,Mar,2001,Other properties,59.0,14143.0,239.71186440677965
Brighton East,Mar,2002,flat,81.0,20790.0,256.6666666666667
Brighton East,Mar,2002,house,212.0,77260.0,364.4339622641509
Brighton East,Mar,2002,Other properties,71.0,14790.0,208.30985915492957
Brighton East,Mar,2003,flat,98.0,24345.0,248.41836734693877
Brighton East,Mar,2003,house,210.0,74112.0,352.9142857142857
Brighton East,Mar,2003,Other properties,47.0,8043.0,171.12765957446808
Brighton East,Mar,2004,flat,77.0,20030.0,260.12987012987014
Brighton East,Mar,2004,house,199.0,71470.0,359.1457286432161
Brighton East,Mar,2004,Other properties,65.0,20348.0,313.04615384615386
Brighton East,Mar,2005,flat,73.0,19830.0,271.64383561643837
Brighton East,Mar,2005,house,196.0,74595.0,380.58673469387753
Brighton East,Mar,2005,Other properties,51.0,14375.0,281.8627450980392
Brighton East,Mar,2006,flat,92.0,25840.0,280.8695652173913
Brighton East,Mar,2006,house,166.0,64175.0,386.59638554216866
Brighton East,Mar,2006,Other properties,63.0,15915.0,252.61904761904762
Brighton East,Mar,2007,flat,93.0,28389.0,305.258064516129
Brighton East,Mar,2007,house,159.0,71548.0,449.9874213836478
Brighton East,Mar,2007,Other properties,69.0,22043.0,319.463768115942
Brighton East,Mar,2008,flat,100.0,36100.0,361.0
Brighton East,Mar,2008,house,189.0,101725.0,538.2275132275132
Brighton East,Mar,2008,Other properties,53.0,24625.0,464.62264150943395
Brighton East,Mar,2009,flat,77.0,30350.0,394.15584415584414
Brighton East,Mar,2009,house,180.0,98820.0,549.0
Brighton East,Mar,2009,Other properties,61.0,23470.0,384.75409836065575
Brighton East,Mar,2010,flat,70.0,29732.0,424.74285714285713
Brighton East,Mar,2010,house,223.0,133380.0,598.1165919282511
Brighton East,Mar,2010,Other properties,73.0,27208.0,372.71232876712327
Brighton East,Mar,2011,flat,78.0,32694.0,419.15384615384613
Brighton East,Mar,2011,house,178.0,111514.0,626.4831460674158
Brighton East,Mar,2011,Other properties,73.0,41677.0,570.917808219178
Brighton East,Mar,2012,flat,88.0,41580.0,472.5
Brighton East,Mar,2012,house,208.0,135822.0,652.9903846153846
Brighton East,Mar,2012,Other properties,67.0,36768.0,548.776119402985
Brighton East,Mar,2013,flat,96.0,45250.0,471.3541666666667
Brighton East,Mar,2013,house,250.0,169796.0,679.184
Brighton East,Mar,2013,Other properties,72.0,33664.0,467.55555555555554
Brighton East,Mar,2014,flat,126.0,53940.0,428.0952380952381
Brighton East,Mar,2014,house,226.0,160897.0,711.933628318584
Brighton East,Mar,2014,Other properties,64.0,26443.0,413.171875
Brighton East,Mar,2015,flat,114.0,53190.0,466.57894736842104
Brighton East,Mar,2015,house,217.0,153522.0,707.4746543778801
Brighton East,Mar,2015,Other properties,67.0,28108.0,419.5223880597015
Brighton East,Mar,2016,flat,112.0,53054.0,473.69642857142856
Brighton East,Mar,2016,house,230.0,171718.0,746.6
Brighton East,Mar,2016,Other properties,57.0,34578.0,606.6315789473684
Brighton East,Mar,2017,flat,127.0,60370.0,475.3543307086614
Brighton East,Mar,2017,house,270.0,196245.0,726.8333333333334
Brighton East,Mar,2017,Other properties,53.0,28235.0,532.7358490566038
Brighton East,Mar,2018,flat,106.0,54360.0,512.8301886792453
Brighton East,Mar,2018,house,240.0,191604.0,798.35
Brighton East,Mar,2018,Other properties,66.0,32136.0,486.90909090909093
Brighton East,Mar,2019,flat,112.0,62275.0,556.0267857142857
Brighton East,Mar,2019,house,229.0,180250.0,787.117903930131
Brighton East,Mar,2019,Other properties,81.0,52875.0,652.7777777777778
Brighton East,Mar,2020,flat,95.0,50415.0,530.6842105263158
Brighton East,Mar,2020,house,252.0,210918.0,836.9761904761905
Brighton East,Mar,2020,Other properties,91.0,64977.0,714.032967032967
Brighton East,Mar,2021,flat,97.0,49949.0,514.9381443298969
Brighton East,Mar,2021,house,210.0,169270.0,806.047619047619
Brighton East,Mar,2021,Other properties,77.0,47661.0,618.974025974026
Brighton East,Mar,2022,flat,113.0,60490.0,535.3097345132743
Brighton East,Mar,2022,house,234.0,202550.0,865.5982905982906
Brighton East,Mar,2022,Other properties,83.0,59460.0,716.3855421686746
Brighton East,Mar,2023,flat,97.0,54487.0,561.7216494845361
Brighton East,Mar,2023,house,184.0,162214.0,881.5978260869565
Brighton East,Mar,2023,Other properties,95.0,77707.0,817.9684210526316
Brighton East,Sep,2000,flat,94.0,21100.0,224.46808510638297
Brighton East,Sep,2000,house,215.0,70415.0,327.51162790697674
Brighton East,Sep,2000,Other properties,48.0,7731.0,161.0625
Brighton East,Sep,2001,flat,81.0,21005.0,259.320987654321
Brighton East,Sep,2001,house,214.0,72564.0,339.0841121495327
Brighton East,Sep,2001,Other properties,62.0,17101.0,275.8225806451613
Brighton East,Sep,2002,flat,88.0,21026.0,238.9318181818182
Brighton East,Sep,2002,house,204.0,73390.0,359.7549019607843
Brighton East,Sep,2002,Other properties,60.0,11184.0,186.4
Brighton East,Sep,2003,flat,86.0,22580.0,262.5581395348837
Brighton East,Sep,2003,house,203.0,73162.0,360.4039408866995
Brighton East,Sep,2003,Other properties,52.0,11673.0,224.48076923076923
Brighton East,Sep,2004,flat,65.0,18213.0,280.2
Brighton East,Sep,2004,house,214.0,78860.0,368.50467289719626
Brighton East,Sep,2004,Other properties,70.0,19842.0,283.45714285714286
Brighton East,Sep,2005,flat,96.0,24780.0,258.125
Brighton East,Sep,2005,house,178.0,67850.0,381.17977528089887
Brighton East,Sep,2005,Other properties,57.0,16600.0,291.2280701754386
Brighton East,Sep,2006,flat,87.0,24718.0,284.11494252873564
Brighton East,Sep,2006,house,162.0,66310.0,409.320987654321
Brighton East,Sep,2006,Other properties,54.0,15022.0,278.18518518518516
Brighton East,Sep,2007,flat,92.0,30115.0,327.3369565217391
Brighton East,Sep,2007,house,169.0,86490.0,511.7751479289941
Brighton East,Sep,2007,Other properties,63.0,23687.0,375.984126984127
Brighton East,Sep,2008,flat,97.0,37254.0,384.0618556701031
Brighton East,Sep,2008,house,188.0,104148.0,553.9787234042553
Brighton East,Sep,2008,Other properties,55.0,26898.0,489.05454545454546
Brighton East,Sep,2009,flat,75.0,29790.0,397.2
Brighton East,Sep,2009,house,212.0,121075.0,571.1084905660377
Brighton East,Sep,2009,Other properties,80.0,28965.0,362.0625
Brighton East,Sep,2010,flat,77.0,33220.0,431.42857142857144
Brighton East,Sep,2010,house,192.0,116975.0,609.2447916666666
Brighton East,Sep,2010,Other properties,55.0,23469.0,426.7090909090909
Brighton East,Sep,2011,flat,76.0,32028.0,421.42105263157896
Brighton East,Sep,2011,house,188.0,114210.0,607.5
Brighton East,Sep,2011,Other properties,73.0,45852.0,628.1095890410959
Brighton East,Sep,2012,flat,92.0,45016.0,489.30434782608694
Brighton East,Sep,2012,house,235.0,163216.0,694.5361702127659
Brighton East,Sep,2012,Other properties,59.0,23368.0,396.06779661016947
Brighton East,Sep,2013,flat,115.0,48260.0,419.6521739130435
Brighton East,Sep,2013,house,243.0,163975.0,674.7942386831276
Brighton East,Sep,2013,Other properties,69.0,31155.0,451.5217391304348
Brighton East,Sep,2014,flat,142.0,62949.0,443.30281690140845
Brighton East,Sep,2014,house,212.0,150390.0,709.3867924528302
Brighton East,Sep,2014,Other properties,62.0,25861.0,417.11290322580646
Brighton East,Sep,2015,flat,101.0,49245.0,487.5742574257426
Brighton East,Sep,2015,house,216.0,160500.0,743.0555555555555
Brighton East,Sep,2015,Other properties,61.0,17055.0,279.59016393442624
Brighton East,Sep,2016,flat,124.0,55090.0,444.2741935483871
Brighton East,Sep,2016,house,268.0,200070.0,746.5298507462686
Brighton East,Sep,2016,Other properties,49.0,22670.0,462.6530612244898
Brighton East,Sep,2017,flat,125.0,65514.0,524.112
Brighton East,Sep,2017,house,244.0,183110.0,750.4508196721312
Brighton East,Sep,2017,Other properties,52.0,25026.0,481.2692307692308
Brighton East,Sep,2018,flat,109.0,57930.0,531.4678899082569
Brighton East,Sep,2018,house,228.0,184430.0,808.9035087719299
Brighton East,Sep,2018,Other properties,74.0,41230.0,557.1621621621622
Brighton East,Sep,2019,flat,97.0,52038.0,536.4742268041238
Brighton East,Sep,2019,house,237.0,183305.0,773.4388185654009
Brighton East,Sep,2019,Other properties,95.0,64957.0,683.7578947368421
Brighton East,Sep,2020,flat,89.0,46435.0,521.7415730337078
Brighton East,Sep,2020,house,238.0,204775.0,860.3991596638656
Brighton East,Sep,2020,Other properties,86.0,50280.0,584.6511627906976
Brighton East,Sep,2021,flat,121.0,63860.0,527.7685950413223
Brighton East,Sep,2021,house,213.0,184770.0,867.4647887323944
Brighton East,Sep,2021,Other properties,78.0,50070.0,641.9230769230769
Brighton East,Sep,2022,flat,96.0,49890.0,519.6875
Brighton East,Sep,2022,house,219.0,190438.0,869.5799086757991
Brighton East,Sep,2022,Other properties,91.0,64172.0,705.1868131868132
Broadmeadows-Roxburgh Park,Dec,2000,flat,205.0,29985.0,146.26829268292684
Broadmeadows-Roxburgh Park,Dec,2000,house,452.0,78970.0,174.71238938053096
Broadmeadows-Roxburgh Park,Dec,2000,Other properties,24.0,5453.0,227.20833333333334
Broadmeadows-Roxburgh Park,Dec,2001,flat,164.0,24245.0,147.83536585365854
Broadmeadows-Roxburgh Park,Dec,2001,house,493.0,90352.0,183.26977687626774
Broadmeadows-Roxburgh Park,Dec,2001,Other properties,33.0,6153.0,186.45454545454547
Broadmeadows-Roxburgh Park,Dec,2003,flat,410.0,65975.0,160.91463414634146
Broadmeadows-Roxburgh Park,Dec,2003,house,1177.0,222700.0,189.20985556499576
Broadmeadows-Roxburgh Park,Dec,2003,Other properties,132.0,30155.0,228.4469696969697
Broadmeadows-Roxburgh Park,Dec,2004,flat,175.0,29080.0,166.17142857142858
Broadmeadows-Roxburgh Park,Dec,2004,house,632.0,126515.0,200.18196202531647
Broadmeadows-Roxburgh Park,Dec,2004,Other properties,90.0,19320.0,214.66666666666666
Broadmeadows-Roxburgh Park,Dec,2005,flat,222.0,37786.0,170.2072072072072
Broadmeadows-Roxburgh Park,Dec,2005,house,708.0,145950.0,206.14406779661016
Broadmeadows-Roxburgh Park,Dec,2005,Other properties,92.0,20664.0,224.6086956521739
Broadmeadows-Roxburgh Park,Dec,2006,flat,217.0,40640.0,187.2811059907834
Broadmeadows-Roxburgh Park,Dec,2006,house,678.0,145525.0,214.6386430678466
Broadmeadows-Roxburgh Park,Dec,2006,Other properties,99.0,22575.0,228.03030303030303
Broadmeadows-Roxburgh Park,Dec,2007,flat,221.0,43630.0,197.420814479638
Broadmeadows-Roxburgh Park,Dec,2007,house,626.0,147880.0,236.2300319488818
Broadmeadows-Roxburgh Park,Dec,2007,Other properties,135.0,34350.0,254.44444444444446
Broadmeadows-Roxburgh Park,Dec,2008,flat,188.0,45482.0,241.9255319148936
Broadmeadows-Roxburgh Park,Dec,2008,house,704.0,197880.0,281.07954545454544
Broadmeadows-Roxburgh Park,Dec,2008,Other properties,125.0,31228.0,249.824
Broadmeadows-Roxburgh Park,Dec,2009,flat,198.0,50910.0,257.1212121212121
Broadmeadows-Roxburgh Park,Dec,2009,house,683.0,208966.0,305.9531478770132
Broadmeadows-Roxburgh Park,Dec,2009,Other properties,128.0,42824.0,334.5625
Broadmeadows-Roxburgh Park,Dec,2010,flat,249.0,70440.0,282.89156626506025
Broadmeadows-Roxburgh Park,Dec,2010,house,791.0,249940.0,315.97977243994944
Broadmeadows-Roxburgh Park,Dec,2010,Other properties,119.0,38910.0,326.97478991596637
Broadmeadows-Roxburgh Park,Dec,2011,flat,258.0,75665.0,293.2751937984496
Broadmeadows-Roxburgh Park,Dec,2011,house,875.0,284450.0,325.0857142857143
Broadmeadows-Roxburgh Park,Dec,2011,Other properties,105.0,36045.0,343.2857142857143
Broadmeadows-Roxburgh Park,Dec,2012,flat,312.0,90220.0,289.1666666666667
Broadmeadows-Roxburgh Park,Dec,2012,house,898.0,288355.0,321.10801781737194
Broadmeadows-Roxburgh Park,Dec,2012,Other properties,123.0,34655.0,281.7479674796748
Broadmeadows-Roxburgh Park,Dec,2013,flat,361.0,104175.0,288.57340720221606
Broadmeadows-Roxburgh Park,Dec,2013,house,943.0,301585.0,319.81442205726404
Broadmeadows-Roxburgh Park,Dec,2013,Other properties,130.0,40214.0,309.33846153846156
Broadmeadows-Roxburgh Park,Dec,2014,flat,384.0,116860.0,304.3229166666667
Broadmeadows-Roxburgh Park,Dec,2014,house,875.0,290500.0,332.0
Broadmeadows-Roxburgh Park,Dec,2014,Other properties,117.0,32960.0,281.70940170940173
Broadmeadows-Roxburgh Park,Dec,2015,flat,382.0,118080.0,309.10994764397907
Broadmeadows-Roxburgh Park,Dec,2015,house,999.0,336631.0,336.967967967968
Broadmeadows-Roxburgh Park,Dec,2015,Other properties,103.0,35009.0,339.8932038834951
Broadmeadows-Roxburgh Park,Dec,2016,flat,508.0,159415.0,313.8090551181102
Broadmeadows-Roxburgh Park,Dec,2016,house,1133.0,392780.0,346.67255075022064
Broadmeadows-Roxburgh Park,Dec,2016,Other properties,104.0,41105.0,395.24038461538464
Broadmeadows-Roxburgh Park,Dec,2017,flat,442.0,145430.0,329.02714932126696
Broadmeadows-Roxburgh Park,Dec,2017,house,1153.0,422350.0,366.30529054640067
Broadmeadows-Roxburgh Park,Dec,2017,Other properties,141.0,39820.0,282.4113475177305
Broadmeadows-Roxburgh Park,Dec,2018,flat,416.0,141350.0,339.78365384615387
Broadmeadows-Roxburgh Park,Dec,2018,house,1146.0,439215.0,383.25916230366494
Broadmeadows-Roxburgh Park,Dec,2018,Other properties,135.0,47325.0,350.55555555555554
Broadmeadows-Roxburgh Park,Dec,2019,flat,400.0,137852.0,344.63
Broadmeadows-Roxburgh Park,Dec,2019,house,1181.0,456616.0,386.6350550381033
Broadmeadows-Roxburgh Park,Dec,2019,Other properties,203.0,65612.0,323.2118226600985
Broadmeadows-Roxburgh Park,Dec,2020,flat,339.0,117050.0,345.2802359882006
Broadmeadows-Roxburgh Park,Dec,2020,house,1044.0,403760.0,386.7432950191571
Broadmeadows-Roxburgh Park,Dec,2020,Other properties,137.0,41590.0,303.57664233576645
Broadmeadows-Roxburgh Park,Dec,2021,flat,435.0,145840.0,335.264367816092
Broadmeadows-Roxburgh Park,Dec,2021,house,1174.0,453690.0,386.4480408858603
Broadmeadows-Roxburgh Park,Dec,2021,Other properties,213.0,65500.0,307.51173708920186
Broadmeadows-Roxburgh Park,Dec,2022,flat,469.0,166150.0,354.2643923240938
Broadmeadows-Roxburgh Park,Dec,2022,house,1037.0,424000.0,408.8717454194793
Broadmeadows-Roxburgh Park,Dec,2022,Other properties,158.0,42170.0,266.8987341772152
Broadmeadows-Roxburgh Park,Jun,2000,flat,178.0,25155.0,141.32022471910113
Broadmeadows-Roxburgh Park,Jun,2000,house,416.0,71645.0,172.22355769230768
Broadmeadows-Roxburgh Park,Jun,2000,Other properties,24.0,5170.0,215.41666666666666
Broadmeadows-Roxburgh Park,Jun,2001,flat,199.0,29835.0,149.9246231155779
Broadmeadows-Roxburgh Park,Jun,2001,house,463.0,82770.0,178.76889848812095
Broadmeadows-Roxburgh Park,Jun,2001,Other properties,30.0,5035.0,167.83333333333334
Broadmeadows-Roxburgh Park,Jun,2002,flat,184.0,28155.0,153.0163043478261
Broadmeadows-Roxburgh Park,Jun,2002,house,531.0,97190.0,183.03201506591338
Broadmeadows-Roxburgh Park,Jun,2002,Other properties,45.0,11455.0,254.55555555555554
Broadmeadows-Roxburgh Park,Jun,2003,flat,193.0,30630.0,158.70466321243524
Broadmeadows-Roxburgh Park,Jun,2003,house,549.0,103335.0,188.224043715847
Broadmeadows-Roxburgh Park,Jun,2003,Other properties,63.0,14960.0,237.46031746031747
Broadmeadows-Roxburgh Park,Jun,2004,flat,202.0,32635.0,161.55940594059405
Broadmeadows-Roxburgh Park,Jun,2004,house,634.0,127040.0,200.37854889589906
Broadmeadows-Roxburgh Park,Jun,2004,Other properties,83.0,14935.0,179.93975903614458
Broadmeadows-Roxburgh Park,Jun,2005,flat,213.0,37005.0,173.73239436619718
Broadmeadows-Roxburgh Park,Jun,2005,house,707.0,141700.0,200.42432814710043
Broadmeadows-Roxburgh Park,Jun,2005,Other properties,95.0,20235.0,213.0
Broadmeadows-Roxburgh Park,Jun,2006,flat,215.0,37405.0,173.97674418604652
Broadmeadows-Roxburgh Park,Jun,2006,house,685.0,141930.0,207.1970802919708
Broadmeadows-Roxburgh Park,Jun,2006,Other properties,98.0,20265.0,206.78571428571428
Broadmeadows-Roxburgh Park,Jun,2007,flat,211.0,39345.0,186.46919431279622
Broadmeadows-Roxburgh Park,Jun,2007,house,665.0,149360.0,224.6015037593985
Broadmeadows-Roxburgh Park,Jun,2007,Other properties,116.0,29535.0,254.61206896551724
Broadmeadows-Roxburgh Park,Jun,2008,flat,197.0,43241.0,219.497461928934
Broadmeadows-Roxburgh Park,Jun,2008,house,639.0,164510.0,257.4491392801252
Broadmeadows-Roxburgh Park,Jun,2008,Other properties,132.0,34249.0,259.4621212121212
Broadmeadows-Roxburgh Park,Jun,2009,flat,201.0,50670.0,252.08955223880596
Broadmeadows-Roxburgh Park,Jun,2009,house,702.0,206215.0,293.75356125356126
Broadmeadows-Roxburgh Park,Jun,2009,Other properties,123.0,40655.0,330.5284552845528
Broadmeadows-Roxburgh Park,Jun,2010,flat,221.0,60470.0,273.61990950226243
Broadmeadows-Roxburgh Park,Jun,2010,house,731.0,225959.0,309.109439124487
Broadmeadows-Roxburgh Park,Jun,2010,Other properties,125.0,36671.0,293.368
Broadmeadows-Roxburgh Park,Jun,2011,flat,247.0,71035.0,287.5910931174089
Broadmeadows-Roxburgh Park,Jun,2011,house,853.0,270470.0,317.08089097303633
Broadmeadows-Roxburgh Park,Jun,2011,Other properties,98.0,29875.0,304.8469387755102
Broadmeadows-Roxburgh Park,Jun,2012,flat,306.0,89500.0,292.48366013071893
Broadmeadows-Roxburgh Park,Jun,2012,house,852.0,276615.0,324.6654929577465
Broadmeadows-Roxburgh Park,Jun,2012,Other properties,121.0,36770.0,303.88429752066116
Broadmeadows-Roxburgh Park,Jun,2013,flat,343.0,98490.0,287.14285714285717
Broadmeadows-Roxburgh Park,Jun,2013,house,970.0,308995.0,318.5515463917526
Broadmeadows-Roxburgh Park,Jun,2013,Other properties,125.0,38295.0,306.36
Broadmeadows-Roxburgh Park,Jun,2014,flat,351.0,104056.0,296.4558404558405
Broadmeadows-Roxburgh Park,Jun,2014,house,906.0,298704.0,329.6953642384106
Broadmeadows-Roxburgh Park,Jun,2014,Other properties,131.0,41400.0,316.03053435114504
Broadmeadows-Roxburgh Park,Jun,2015,flat,383.0,117160.0,305.90078328981724
Broadmeadows-Roxburgh Park,Jun,2015,house,897.0,301520.0,336.1426978818283
Broadmeadows-Roxburgh Park,Jun,2015,Other properties,106.0,31770.0,299.7169811320755
Broadmeadows-Roxburgh Park,Jun,2016,flat,401.0,123070.0,306.90773067331673
Broadmeadows-Roxburgh Park,Jun,2016,house,1090.0,374860.0,343.908256880734
Broadmeadows-Roxburgh Park,Jun,2016,Other properties,111.0,30730.0,276.84684684684686
Broadmeadows-Roxburgh Park,Jun,2017,flat,529.0,172762.0,326.58223062381853
Broadmeadows-Roxburgh Park,Jun,2017,house,1114.0,401335.0,360.2648114901257
Broadmeadows-Roxburgh Park,Jun,2017,Other properties,121.0,34483.0,284.9834710743802
Broadmeadows-Roxburgh Park,Jun,2018,flat,428.0,143270.0,334.7429906542056
Broadmeadows-Roxburgh Park,Jun,2018,house,1204.0,453538.0,376.69269102990035
Broadmeadows-Roxburgh Park,Jun,2018,Other properties,137.0,40032.0,292.2043795620438
Broadmeadows-Roxburgh Park,Jun,2019,flat,423.0,145180.0,343.21513002364065
Broadmeadows-Roxburgh Park,Jun,2019,house,1111.0,434010.0,390.64806480648065
Broadmeadows-Roxburgh Park,Jun,2019,Other properties,151.0,44260.0,293.112582781457
